,pos,chrom,region
3,117620,9,9_117606_117695
4,117633,9,9_117606_117695
5,117642,9,9_117606_117695
6,117649,9,9_117606_117695
7,117662,9,9_117606_117695
8,117681,9,9_117606_117695
9,117692,9,9_117606_117695
10,117695,9,9_117606_117695
0,77558121,18,18_77558119_77558217
1,77558123,18,18_77558119_77558217
2,77558125,18,18_77558119_77558217
3,77558139,18,18_77558119_77558217
4,77558145,18,18_77558119_77558217
5,77558147,18,18_77558119_77558217
6,77558152,18,18_77558119_77558217
7,77558154,18,18_77558119_77558217
8,77558156,18,18_77558119_77558217
9,77558160,18,18_77558119_77558217
10,77558162,18,18_77558119_77558217
11,77558171,18,18_77558119_77558217
12,77558198,18,18_77558119_77558217
13,77558211,18,18_77558119_77558217
14,77558217,18,18_77558119_77558217
0,6304888,1,1_6304886_6304981
1,6304898,1,1_6304886_6304981
2,6304919,1,1_6304886_6304981
3,6304932,1,1_6304886_6304981
4,6304963,1,1_6304886_6304981
5,6304972,1,1_6304886_6304981
6,6304976,1,1_6304886_6304981
7,6304981,1,1_6304886_6304981
0,24809162,14,14_24809160_24809240
1,24809178,14,14_24809160_24809240
2,24809197,14,14_24809160_24809240
3,24809226,14,14_24809160_24809240
4,24809240,14,14_24809160_24809240
0,45670508,15,15_45670506_45670604
1,45670512,15,15_45670506_45670604
2,45670523,15,15_45670506_45670604
3,45670526,15,15_45670506_45670604
4,45670530,15,15_45670506_45670604
5,45670538,15,15_45670506_45670604
6,45670549,15,15_45670506_45670604
7,45670551,15,15_45670506_45670604
8,45670555,15,15_45670506_45670604
9,45670562,15,15_45670506_45670604
10,45670568,15,15_45670506_45670604
11,45670574,15,15_45670506_45670604
12,45670578,15,15_45670506_45670604
13,45670584,15,15_45670506_45670604
14,45670591,15,15_45670506_45670604
15,45670604,15,15_45670506_45670604
0,69079610,11,11_69079608_69079707
1,69079625,11,11_69079608_69079707
2,69079653,11,11_69079608_69079707
3,69079655,11,11_69079608_69079707
4,69079670,11,11_69079608_69079707
5,69079707,11,11_69079608_69079707
0,24837873,14,14_24837871_24837972
1,24837876,14,14_24837871_24837972
2,24837883,14,14_24837871_24837972
3,24837892,14,14_24837871_24837972
4,24837914,14,14_24837871_24837972
5,24837918,14,14_24837871_24837972
6,24837927,14,14_24837871_24837972
7,24837946,14,14_24837871_24837972
8,24837949,14,14_24837871_24837972
9,24837972,14,14_24837871_24837972
0,117499,9,9_117497_117573
1,117505,9,9_117497_117573
2,117515,9,9_117497_117573
3,117524,9,9_117497_117573
4,117533,9,9_117497_117573
5,117536,9,9_117497_117573
6,117555,9,9_117497_117573
7,117573,9,9_117497_117573
0,6301928,1,1_6301926_6301996
1,6301944,1,1_6301926_6301996
2,6301951,1,1_6301926_6301996
3,6301958,1,1_6301926_6301996
4,6301979,1,1_6301926_6301996
5,6301996,1,1_6301926_6301996
0,19879090,22,22_19879088_19879182
1,19879166,22,22_19879088_19879182
2,19879170,22,22_19879088_19879182
3,19879176,22,22_19879088_19879182
4,19879182,22,22_19879088_19879182
0,24838209,14,14_24838207_24838295
1,24838222,14,14_24838207_24838295
2,24838251,14,14_24838207_24838295
3,24838268,14,14_24838207_24838295
4,24838289,14,14_24838207_24838295
5,24838295,14,14_24838207_24838295
0,24837991,14,14_24837989_24838082
1,24837996,14,14_24837989_24838082
2,24838008,14,14_24837989_24838082
3,24838012,14,14_24837989_24838082
4,24838020,14,14_24837989_24838082
5,24838024,14,14_24837989_24838082
6,24838036,14,14_24837989_24838082
7,24838049,14,14_24837989_24838082
8,24838057,14,14_24837989_24838082
9,24838074,14,14_24837989_24838082
10,24838082,14,14_24837989_24838082
0,48010776,15,15_48010774_48010865
1,48010784,15,15_48010774_48010865
2,48010791,15,15_48010774_48010865
3,48010804,15,15_48010774_48010865
4,48010808,15,15_48010774_48010865
5,48010828,15,15_48010774_48010865
6,48010842,15,15_48010774_48010865
7,48010859,15,15_48010774_48010865
8,48010865,15,15_48010774_48010865
0,90099599,1,1_90099597_90099695
1,90099625,1,1_90099597_90099695
2,90099649,1,1_90099597_90099695
3,90099657,1,1_90099597_90099695
4,90099695,1,1_90099597_90099695
0,13933921,10,10_13933919_13934020
1,13933933,10,10_13933919_13934020
2,13933936,10,10_13933919_13934020
3,13933938,10,10_13933919_13934020
4,13933949,10,10_13933919_13934020
5,13933960,10,10_13933919_13934020
6,13933967,10,10_13933919_13934020
7,13933969,10,10_13933919_13934020
8,13933971,10,10_13933919_13934020
9,13933977,10,10_13933919_13934020
10,13933980,10,10_13933919_13934020
11,13933983,10,10_13933919_13934020
12,13933989,10,10_13933919_13934020
13,13933993,10,10_13933919_13934020
14,13933996,10,10_13933919_13934020
15,13934000,10,10_13933919_13934020
16,13934018,10,10_13933919_13934020
17,13934020,10,10_13933919_13934020
0,68096017,11,11_68096015_68096076
1,68096037,11,11_68096015_68096076
2,68096049,11,11_68096015_68096076
3,68096069,11,11_68096015_68096076
4,68096076,11,11_68096015_68096076
0,113633347,13,13_113633345_113633445
1,113633379,13,13_113633345_113633445
2,113633385,13,13_113633345_113633445
3,113633413,13,13_113633345_113633445
4,113633422,13,13_113633345_113633445
5,113633432,13,13_113633345_113633445
6,113633445,13,13_113633345_113633445
0,129845660,10,10_129845658_129845739
1,129845666,10,10_129845658_129845739
2,129845670,10,10_129845658_129845739
3,129845681,10,10_129845658_129845739
4,129845705,10,10_129845658_129845739
5,129845724,10,10_129845658_129845739
6,129845736,10,10_129845658_129845739
7,129845739,10,10_129845658_129845739
0,67037936,11,11_67037934_67038007
1,67037944,11,11_67037934_67038007
2,67037961,11,11_67037934_67038007
3,67037983,11,11_67037934_67038007
4,67038007,11,11_67037934_67038007
0,129845901,10,10_129845899_129845981
1,129845903,10,10_129845899_129845981
2,129845937,10,10_129845899_129845981
3,129845964,10,10_129845899_129845981
4,129845968,10,10_129845899_129845981
5,129845981,10,10_129845899_129845981
0,41106002,19,19_41106000_41106095
1,41106005,19,19_41106000_41106095
2,41106008,19,19_41106000_41106095
3,41106014,19,19_41106000_41106095
4,41106029,19,19_41106000_41106095
5,41106059,19,19_41106000_41106095
6,41106067,19,19_41106000_41106095
7,41106081,19,19_41106000_41106095
8,41106095,19,19_41106000_41106095
0,2699777,17,17_2699775_2699860
1,2699780,17,17_2699775_2699860
2,2699791,17,17_2699775_2699860
3,2699802,17,17_2699775_2699860
4,2699831,17,17_2699775_2699860
5,2699837,17,17_2699775_2699860
6,2699860,17,17_2699775_2699860
0,10442323,2,2_10442321_10442411
1,10442326,2,2_10442321_10442411
2,10442351,2,2_10442321_10442411
3,10442354,2,2_10442321_10442411
4,10442363,2,2_10442321_10442411
5,10442365,2,2_10442321_10442411
6,10442374,2,2_10442321_10442411
7,10442411,2,2_10442321_10442411
0,2699938,17,17_2699936_2700037
1,2699942,17,17_2699936_2700037
2,2699960,17,17_2699936_2700037
3,2699990,17,17_2699936_2700037
4,2700003,17,17_2699936_2700037
5,2700037,17,17_2699936_2700037
0,2700726,17,17_2700724_2700804
1,2700755,17,17_2700724_2700804
2,2700779,17,17_2700724_2700804
3,2700781,17,17_2700724_2700804
4,2700792,17,17_2700724_2700804
5,2700804,17,17_2700724_2700804
0,25816732,22,22_25816730_25816805
1,25816736,22,22_25816730_25816805
2,25816739,22,22_25816730_25816805
3,25816756,22,22_25816730_25816805
4,25816764,22,22_25816730_25816805
5,25816769,22,22_25816730_25816805
6,25816797,22,22_25816730_25816805
7,25816805,22,22_25816730_25816805
0,2718157,17,17_2718155_2718242
1,2718179,17,17_2718155_2718242
2,2718200,17,17_2718155_2718242
3,2718205,17,17_2718155_2718242
4,2718230,17,17_2718155_2718242
5,2718236,17,17_2718155_2718242
6,2718242,17,17_2718155_2718242
0,21664854,6,6_21664852_21664946
1,21664863,6,6_21664852_21664946
2,21664875,6,6_21664852_21664946
3,21664879,6,6_21664852_21664946
4,21664915,6,6_21664852_21664946
5,21664917,6,6_21664852_21664946
6,21664939,6,6_21664852_21664946
7,21664946,6,6_21664852_21664946
0,3867322,17,17_3867320_3867422
1,3867325,17,17_3867320_3867422
2,3867344,17,17_3867320_3867422
3,3867356,17,17_3867320_3867422
4,3867365,17,17_3867320_3867422
5,3867376,17,17_3867320_3867422
6,3867386,17,17_3867320_3867422
7,3867419,17,17_3867320_3867422
8,3867422,17,17_3867320_3867422
0,3866862,17,17_3866860_3866936
1,3866887,17,17_3866860_3866936
2,3866912,17,17_3866860_3866936
3,3866918,17,17_3866860_3866936
4,3866931,17,17_3866860_3866936
5,3866936,17,17_3866860_3866936
0,3867101,17,17_3867099_3867196
1,3867123,17,17_3867099_3867196
2,3867129,17,17_3867099_3867196
3,3867132,17,17_3867099_3867196
4,3867134,17,17_3867099_3867196
5,3867137,17,17_3867099_3867196
6,3867152,17,17_3867099_3867196
7,3867175,17,17_3867099_3867196
8,3867190,17,17_3867099_3867196
9,3867196,17,17_3867099_3867196
0,24820240,22,22_24820238_24820338
1,24820247,22,22_24820238_24820338
2,24820249,22,22_24820238_24820338
3,24820261,22,22_24820238_24820338
4,24820280,22,22_24820238_24820338
5,24820283,22,22_24820238_24820338
6,24820287,22,22_24820238_24820338
7,24820290,22,22_24820238_24820338
8,24820292,22,22_24820238_24820338
9,24820295,22,22_24820238_24820338
10,24820297,22,22_24820238_24820338
11,24820304,22,22_24820238_24820338
12,24820310,22,22_24820238_24820338
13,24820319,22,22_24820238_24820338
14,24820323,22,22_24820238_24820338
15,24820330,22,22_24820238_24820338
16,24820334,22,22_24820238_24820338
17,24820338,22,22_24820238_24820338
0,24823509,22,22_24823507_24823556
1,24823514,22,22_24823507_24823556
2,24823519,22,22_24823507_24823556
3,24823554,22,22_24823507_24823556
4,24823556,22,22_24823507_24823556
0,10263534,2,2_10263532_10263594
1,10263537,2,2_10263532_10263594
2,10263551,2,2_10263532_10263594
3,10263571,2,2_10263532_10263594
4,10263574,2,2_10263532_10263594
5,10263594,2,2_10263532_10263594
0,77159784,18,18_77159784_77159885
1,77159786,18,18_77159784_77159885
2,77159791,18,18_77159784_77159885
3,77159800,18,18_77159784_77159885
4,77159812,18,18_77159784_77159885
5,77159819,18,18_77159784_77159885
6,77159825,18,18_77159784_77159885
7,77159828,18,18_77159784_77159885
8,77159839,18,18_77159784_77159885
9,77159851,18,18_77159784_77159885
10,77159857,18,18_77159784_77159885
11,77159863,18,18_77159784_77159885
12,77159885,18,18_77159784_77159885
0,67177277,11,11_67177275_67177373
1,67177282,11,11_67177275_67177373
2,67177296,11,11_67177275_67177373
3,67177316,11,11_67177275_67177373
4,67177373,11,11_67177275_67177373
0,4110399,17,17_4110397_4110495
1,4110423,17,17_4110397_4110495
2,4110447,17,17_4110397_4110495
3,4110452,17,17_4110397_4110495
4,4110471,17,17_4110397_4110495
5,4110495,17,17_4110397_4110495
0,3867216,17,17_3867214_3867314
1,3867225,17,17_3867214_3867314
2,3867227,17,17_3867214_3867314
3,3867243,17,17_3867214_3867314
4,3867247,17,17_3867214_3867314
5,3867267,17,17_3867214_3867314
6,3867293,17,17_3867214_3867314
7,3867296,17,17_3867214_3867314
8,3867299,17,17_3867214_3867314
9,3867302,17,17_3867214_3867314
10,3867312,17,17_3867214_3867314
11,3867314,17,17_3867214_3867314
0,4389544,17,17_4389542_4389636
1,4389551,17,17_4389542_4389636
2,4389572,17,17_4389542_4389636
3,4389594,17,17_4389542_4389636
4,4389628,17,17_4389542_4389636
5,4389636,17,17_4389542_4389636
0,26200014,6,6_26200012_26200098
1,26200024,6,6_26200012_26200098
2,26200031,6,6_26200012_26200098
3,26200045,6,6_26200012_26200098
4,26200076,6,6_26200012_26200098
5,26200080,6,6_26200012_26200098
6,26200084,6,6_26200012_26200098
7,26200098,6,6_26200012_26200098
0,12989470,8,8_12989468_12989570
1,12989487,8,8_12989468_12989570
2,12989515,8,8_12989468_12989570
3,12989550,8,8_12989468_12989570
4,12989560,8,8_12989468_12989570
5,12989570,8,8_12989468_12989570
0,26250114,6,6_26250112_26250211
1,26250145,6,6_26250112_26250211
2,26250173,6,6_26250112_26250211
3,26250182,6,6_26250112_26250211
4,26250211,6,6_26250112_26250211
0,3710849,10,10_3710847_3710948
1,3710872,10,10_3710847_3710948
2,3710887,10,10_3710847_3710948
3,3710935,10,10_3710847_3710948
4,3710948,10,10_3710847_3710948
0,27053607,22,22_27053605_27053706
1,27053609,22,22_27053605_27053706
2,27053615,22,22_27053605_27053706
3,27053625,22,22_27053605_27053706
4,27053628,22,22_27053605_27053706
5,27053674,22,22_27053605_27053706
6,27053706,22,22_27053605_27053706
0,57598511,15,15_57598509_57598576
1,57598539,15,15_57598509_57598576
2,57598554,15,15_57598509_57598576
3,57598562,15,15_57598509_57598576
4,57598572,15,15_57598509_57598576
5,57598574,15,15_57598509_57598576
6,57598576,15,15_57598509_57598576
0,26249976,6,6_26249974_26250076
1,26249978,6,6_26249974_26250076
2,26249984,6,6_26249974_26250076
3,26249997,6,6_26249974_26250076
4,26250018,6,6_26249974_26250076
5,26250039,6,6_26249974_26250076
6,26250064,6,6_26249974_26250076
7,26250076,6,6_26249974_26250076
0,26240920,6,6_26240918_26240975
1,26240922,6,6_26240918_26240975
2,26240930,6,6_26240918_26240975
3,26240939,6,6_26240918_26240975
4,26240950,6,6_26240918_26240975
5,26240975,6,6_26240918_26240975
0,70321346,10,10_70321344_70321407
1,70321355,10,10_70321344_70321407
2,70321373,10,10_70321344_70321407
3,70321379,10,10_70321344_70321407
4,70321383,10,10_70321344_70321407
5,70321391,10,10_70321344_70321407
6,70321395,10,10_70321344_70321407
7,70321407,10,10_70321344_70321407
0,8067304,19,19_8067302_8067388
1,8067325,19,19_8067302_8067388
2,8067340,19,19_8067302_8067388
3,8067356,19,19_8067302_8067388
4,8067388,19,19_8067302_8067388
0,174459916,4,4_174459914_174460010
1,174459920,4,4_174459914_174460010
2,174459934,4,4_174459914_174460010
3,174459939,4,4_174459914_174460010
4,174459943,4,4_174459914_174460010
5,174459956,4,4_174459914_174460010
6,174459961,4,4_174459914_174460010
7,174459963,4,4_174459914_174460010
8,174459991,4,4_174459914_174460010
9,174459993,4,4_174459914_174460010
10,174459995,4,4_174459914_174460010
11,174459997,4,4_174459914_174460010
12,174460007,4,4_174459914_174460010
13,174460010,4,4_174459914_174460010
0,66885375,11,11_66885375_66885477
1,66885377,11,11_66885375_66885477
2,66885384,11,11_66885375_66885477
3,66885389,11,11_66885375_66885477
4,66885401,11,11_66885375_66885477
5,66885404,11,11_66885375_66885477
6,66885411,11,11_66885375_66885477
7,66885415,11,11_66885375_66885477
8,66885427,11,11_66885375_66885477
9,66885430,11,11_66885375_66885477
10,66885440,11,11_66885375_66885477
11,66885442,11,11_66885375_66885477
12,66885444,11,11_66885375_66885477
13,66885452,11,11_66885375_66885477
14,66885454,11,11_66885375_66885477
15,66885477,11,11_66885375_66885477
0,66885481,11,11_66885479_66885577
1,66885490,11,11_66885479_66885577
2,66885492,11,11_66885479_66885577
3,66885496,11,11_66885479_66885577
4,66885501,11,11_66885479_66885577
5,66885511,11,11_66885479_66885577
6,66885520,11,11_66885479_66885577
7,66885525,11,11_66885479_66885577
8,66885532,11,11_66885479_66885577
9,66885538,11,11_66885479_66885577
10,66885543,11,11_66885479_66885577
11,66885545,11,11_66885479_66885577
12,66885555,11,11_66885479_66885577
13,66885564,11,11_66885479_66885577
14,66885569,11,11_66885479_66885577
15,66885574,11,11_66885479_66885577
16,66885577,11,11_66885479_66885577
0,2679858,17,17_2679856_2679952
1,2679860,17,17_2679856_2679952
2,2679866,17,17_2679856_2679952
3,2679873,17,17_2679856_2679952
4,2679878,17,17_2679856_2679952
5,2679887,17,17_2679856_2679952
6,2679904,17,17_2679856_2679952
7,2679906,17,17_2679856_2679952
8,2679911,17,17_2679856_2679952
9,2679918,17,17_2679856_2679952
10,2679924,17,17_2679856_2679952
11,2679926,17,17_2679856_2679952
12,2679929,17,17_2679856_2679952
13,2679935,17,17_2679856_2679952
14,2679943,17,17_2679856_2679952
15,2679952,17,17_2679856_2679952
0,11793572,8,8_11793570_11793668
1,11793581,8,8_11793570_11793668
2,11793605,8,8_11793570_11793668
3,11793636,8,8_11793570_11793668
4,11793668,8,8_11793570_11793668
0,26566186,22,22_26566184_26566283
1,26566195,22,22_26566184_26566283
2,26566237,22,22_26566184_26566283
3,26566258,22,22_26566184_26566283
4,26566272,22,22_26566184_26566283
5,26566283,22,22_26566184_26566283
0,106088690,10,10_106088688_106088778
1,106088702,10,10_106088688_106088778
2,106088711,10,10_106088688_106088778
3,106088755,10,10_106088688_106088778
4,106088778,10,10_106088688_106088778
0,12522578,8,8_12522576_12522672
1,12522622,8,8_12522576_12522672
2,12522624,8,8_12522576_12522672
3,12522627,8,8_12522576_12522672
4,12522641,8,8_12522576_12522672
5,12522672,8,8_12522576_12522672
0,12989575,8,8_12989573_12989634
1,12989582,8,8_12989573_12989634
2,12989601,8,8_12989573_12989634
3,12989614,8,8_12989573_12989634
4,12989621,8,8_12989573_12989634
5,12989634,8,8_12989573_12989634
0,55880000,15,15_55879998_55880089
1,55880014,15,15_55879998_55880089
2,55880026,15,15_55879998_55880089
3,55880035,15,15_55879998_55880089
4,55880049,15,15_55879998_55880089
5,55880089,15,15_55879998_55880089
0,42703717,19,19_42703715_42703790
1,42703739,19,19_42703715_42703790
2,42703744,19,19_42703715_42703790
3,42703763,19,19_42703715_42703790
4,42703778,19,19_42703715_42703790
5,42703790,19,19_42703715_42703790
0,16859423,8,8_16859421_16859520
1,16859427,8,8_16859421_16859520
2,16859437,8,8_16859421_16859520
3,16859440,8,8_16859421_16859520
4,16859444,8,8_16859421_16859520
5,16859451,8,8_16859421_16859520
6,16859473,8,8_16859421_16859520
7,16859505,8,8_16859421_16859520
8,16859520,8,8_16859421_16859520
0,54912164,17,17_54912162_54912254
1,54912172,17,17_54912162_54912254
2,54912176,17,17_54912162_54912254
3,54912179,17,17_54912162_54912254
4,54912182,17,17_54912162_54912254
5,54912188,17,17_54912162_54912254
6,54912195,17,17_54912162_54912254
7,54912209,17,17_54912162_54912254
8,54912213,17,17_54912162_54912254
9,54912233,17,17_54912162_54912254
10,54912242,17,17_54912162_54912254
11,54912254,17,17_54912162_54912254
0,77284047,18,18_77284045_77284112
1,77284059,18,18_77284045_77284112
2,77284086,18,18_77284045_77284112
3,77284092,18,18_77284045_77284112
4,77284112,18,18_77284045_77284112
0,9235862,2,2_9235860_9235942
1,9235882,2,2_9235860_9235942
2,9235898,2,2_9235860_9235942
3,9235902,2,2_9235860_9235942
4,9235924,2,2_9235860_9235942
5,9235933,2,2_9235860_9235942
6,9235942,2,2_9235860_9235942
0,4498547,17,17_4498545_4498626
1,4498555,17,17_4498545_4498626
2,4498562,17,17_4498545_4498626
3,4498568,17,17_4498545_4498626
4,4498576,17,17_4498545_4498626
5,4498610,17,17_4498545_4498626
6,4498613,17,17_4498545_4498626
7,4498617,17,17_4498545_4498626
8,4498626,17,17_4498545_4498626
0,2801016,12,12_2801014_2801061
1,2801019,12,12_2801014_2801061
2,2801022,12,12_2801014_2801061
3,2801028,12,12_2801014_2801061
4,2801054,12,12_2801014_2801061
5,2801061,12,12_2801014_2801061
0,4614420,17,17_4614418_4614494
1,4614422,17,17_4614418_4614494
2,4614467,17,17_4614418_4614494
3,4614469,17,17_4614418_4614494
4,4614487,17,17_4614418_4614494
5,4614494,17,17_4614418_4614494
0,2736995,12,12_2736993_2737088
1,2737023,12,12_2736993_2737088
2,2737028,12,12_2736993_2737088
3,2737059,12,12_2736993_2737088
4,2737088,12,12_2736993_2737088
0,22862841,22,22_22862839_22862912
1,22862859,22,22_22862839_22862912
2,22862864,22,22_22862839_22862912
3,22862870,22,22_22862839_22862912
4,22862874,22,22_22862839_22862912
5,22862882,22,22_22862839_22862912
6,22862884,22,22_22862839_22862912
7,22862890,22,22_22862839_22862912
